0 0 inf
0 0 inf
0 0 inf
0 0 inf
0 0 inf
0 0 inf
0 0 inf
1 0.990716 inf
1 0.986068 inf
2 0.983712 inf
1 0.998369 inf
1 0.990398 inf
1 0.996638 inf
1 0.99511 inf
1 0.982184 inf
1 0.991722 inf
1 0.991862 inf
1 0.981815 inf
1 0.992613 inf
1 0.993021 inf
1 0.993072 inf
1 0.981815 inf
1 0.998853 inf
0 0 0.996065
0 0 0.99497
0 0 0.993021
0 0 0.992894
0 0 0.992639
0 0 0.986463
0 0 0.986068
0 0 0.985674
0 0 0.985674
0 0 0.984514
0 0 0.982566
0 0 0.976759
0 0 0.976759
0 0 0.975587
0 0 0.975587
0 0 0.974556
0 0 0.972862
0 0 0.972111
0 0 0.972111
0 0 0.971334
0 0 0.970939
0 0 0.970926
0 0 0.968698
0 0 0.968507
0 0 0.968265
0 0 0.968214
0 0 0.968214
0 0 0.96773
0 0 0.967463
0 0 0.967463
0 0 0.967463
0 0 0.967463
0 0 0.967438
0 0 0.966558
0 0 0.966291
0 0 0.96396
0 0 0.963566
0 0 0.962853
0 0 0.962815
0 0 0.962815
0 0 0.962815
0 0 0.962815
0 0 0.962815
0 0 0.962815
0 0 0.96242
0 0 0.961999
0 0 0.961643
0 0 0.961261
0 0 0.960802
0 0 0.960089
0 0 0.959694
0 0 0.959312
0 0 0.958918
0 0 0.958281
0 0 0.958154
0 0 0.958154
0 0 0.958154
0 0 0.958154
0 0 0.958154
0 0 0.957377
0 0 0.955428
0 0 0.954257
0 0 0.953557
0 0 0.953506
0 0 0.953506
0 0 0.953111
0 0 0.953111
0 0 0.951952
0 0 0.951608
0 0 0.951582
0 0 0.951391
0 0 0.951162
0 0 0.951035
0 0 0.95078
0 0 0.950385
0 0 0.950003
0 0 0.949431
0 0 0.949252
0 0 0.949227
0 0 0.948858
0 0 0.948858
0 0 0.948858
0 0 0.948858
0 0 0.948858
0 0 0.948539
0 0 0.94808
0 0 0.947686
0 0 0.947609
0 0 0.947304
0 0 0.947304
0 0 0.946514
0 0 0.946514
0 0 0.946132
0 0 0.944961
0 0 0.944617
0 0 0.944604
0 0 0.94421
0 0 0.94421
0 0 0.94421
0 0 0.94421
0 0 0.94421
0 0 0.94421
0 0 0.94421
0 0 0.94421
0 0 0.943993
0 0 0.943815
0 0 0.943815
0 0 0.943432
0 0 0.94333
0 0 0.941866
0 0 0.941815
0 0 0.941586
0 0 0.941586
0 0 0.94114
0 0 0.940987
0 0 0.940822
0 0 0.940809
0 0 0.940707
0 0 0.940198
0 0 0.939943
0 0 0.939943
0 0 0.939549
0 0 0.939549
0 0 0.939549
0 0 0.939549
0 0 0.939549
0 0 0.939549
0 0 0.939549
0 0 0.939536
0 0 0.939154
0 0 0.93909
0 0 0.938771
0 0 0.938045
0 0 0.937753
0 0 0.9376
0 0 0.937574
0 0 0.937205
0 0 0.936823
0 0 0.935754
0 0 0.935015
0 0 0.934901
0 0 0.934901
0 0 0.934901
0 0 0.934901
0 0 0.934901
0 0 0.934901
0 0 0.934901
0 0 0.934506
0 0 0.933346
0 0 0.932952
0 0 0.932557
0 0 0.932175
0 0 0.932175
0 0 0.931946
0 0 0.931399
0 0 0.931004
0 0 0.930927
0 0 0.930851
0 0 0.930252
0 0 0.930252
0 0 0.930252
0 0 0.930252
0 0 0.930252
0 0 0.930252
0 0 0.930252
0 0 0.930252
0 0 0.930252
0 0 0.930252
0 0 0.929998
0 0 0.929476
0 0 0.92908
0 0 0.92908
0 0 0.928838
0 0 0.928698
0 0 0.928571
0 0 0.927132
0 0 0.927017
0 0 0.926356
0 0 0.925897
0 0 0.925604
0 0 0.925604
0 0 0.925604
0 0 0.925604
0 0 0.925604
0 0 0.925604
0 0 0.925604
0 0 0.925604
0 0 0.925604
0 0 0.925018
0 0 0.924521
0 0 0.92405
0 0 0.923783
0 0 0.922484
0 0 0.922331
0 0 0.922102
0 0 0.922102
0 0 0.921746
0 0 0.920943
0 0 0.920943
0 0 0.920943
0 0 0.920549
0 0 0.920383
0 0 0.920167
0 0 0.919771
0 0 0.919771
0 0 0.919389
0 0 0.918994
0 0 0.917441
0 0 0.917441
0 0 0.917429
0 0 0.917047
0 0 0.917047
0 0 0.916295
0 0 0.916295
0 0 0.916295
0 0 0.916295
0 0 0.916295
0 0 0.916295
0 0 0.916295
0 0 0.915773
0 0 0.915518
0 0 0.914741
0 0 0.914346
0 0 0.914346
0 0 0.913952
0 0 0.913952
0 0 0.913684
0 0 0.91357
0 0 0.912971
0 0 0.912793
0 0 0.912793
0 0 0.911647
0 0 0.911647
0 0 0.911647
0 0 0.911647
0 0 0.911647
0 0 0.911647
0 0 0.911647
0 0 0.911647
0 0 0.91087
0 0 0.91087
0 0 0.91022
0 0 0.910157
0 0 0.910093
0 0 0.909711
0 0 0.909698
0 0 0.909316
0 0 0.909303
0 0 0.909303
0 0 0.909112
0 0 0.908921
0 0 0.908921
0 0 0.908145
0 0 0.908132
0 0 0.90775
0 0 0.907648
0 0 0.907394
0 0 0.906999
0 0 0.906999
0 0 0.906999
0 0 0.906999
0 0 0.906999
0 0 0.906999
0 0 0.906999
0 0 0.906999
0 0 0.906999
0 0 0.906999
0 0 0.906999
0 0 0.906604
0 0 0.906604
0 0 0.906604
0 0 0.905623
0 0 0.905445
0 0 0.904808
0 0 0.904541
0 0 0.904273
0 0 0.903878
0 0 0.903878
0 0 0.903726
0 0 0.903497
0 0 0.903217
0 0 0.903166
0 0 0.903102
0 0 0.902338
0 0 0.902338
0 0 0.902338
0 0 0.902338
0 0 0.902338
0 0 0.902338
0 0 0.902338
0 0 0.902045
0 0 0.902045
0 0 0.90202
0 0 0.900389
0 0 0.899651
0 0 0.898709
0 0 0.898276
0 0 0.898123
0 0 0.89769
0 0 0.89769
0 0 0.89769
0 0 0.89769
0 0 0.896913
0 0 0.896913
0 0 0.896913
0 0 0.896314
0 0 0.896136
0 0 0.896047
0 0 0.896047
0 0 0.895958
0 0 0.893793
0 0 0.893437
0 0 0.89336
0 0 0.893042
0 0 0.893042
0 0 0.893042
0 0 0.893042
0 0 0.893042
0 0 0.893042
0 0 0.893042
0 0 0.893042
0 0 0.893042
0 0 0.893042
0 0 0.893042
0 0 0.892774
0 0 0.892647
0 0 0.892507
0 0 0.89187
0 0 0.891488
0 0 0.890583
0 0 0.889451
0 0 0.889145
0 0 0.889145
0 0 0.888788
0 0 0.888394
0 0 0.888394
0 0 0.888394
0 0 0.888394
0 0 0.888394
0 0 0.888394
0 0 0.888114
0 0 0.887425
0 0 0.887336
0 0 0.887183
0 0 0.88684
0 0 0.885846
0 0 0.885273
0 0 0.884892
0 0 0.884497
0 0 0.884013
0 0 0.883733
0 0 0.883733
0 0 0.883733
0 0 0.883733
0 0 0.883733
0 0 0.883733
0 0 0.883733
0 0 0.883733
0 0 0.883733
0 0 0.882179
0 0 0.881058
0 0 0.880612
0 0 0.879836
0 0 0.879085
0 0 0.879085
0 0 0.879085
0 0 0.879085
0 0 0.879085
0 0 0.879085
0 0 0.879085
0 0 0.87869
0 0 0.877352
0 0 0.876359
0 0 0.876359
0 0 0.87557
0 0 0.875035
0 0 0.874831
0 0 0.874437
0 0 0.874437
0 0 0.874437
0 0 0.874437
0 0 0.874042
0 0 0.87366
0 0 0.87343
0 0 0.872271
0 0 0.871838
0 0 0.871023
0 0 0.869788
0 0 0.869788
0 0 0.869788
0 0 0.869788
0 0 0.869788
0 0 0.869788
0 0 0.869788
0 0 0.869788
0 0 0.869394
0 0 0.869394
0 0 0.867839
0 0 0.867063
0 0 0.867063
0 0 0.866668
0 0 0.865127
0 0 0.865127
0 0 0.865127
0 0 0.865127
0 0 0.865127
0 0 0.865127
0 0 0.865127
0 0 0.865127
0 0 0.865127
0 0 0.865127
0 0 0.865127
0 0 0.86407
0 0 0.861231
0 0 0.860479
0 0 0.860479
0 0 0.860479
0 0 0.860479
0 0 0.860479
0 0 0.860301
0 0 0.860085
0 0 0.859307
0 0 0.858925
0 0 0.85853
0 0 0.857754
0 0 0.856583
0 0 0.855831
0 0 0.855831
0 0 0.853882
0 0 0.853105
0 0 0.852991
0 0 0.852711
0 0 0.852125
0 0 0.851934
0 0 0.851183
0 0 0.851183
0 0 0.851183
0 0 0.851183
0 0 0.851183
0 0 0.851183
0 0 0.850788
0 0 0.850011
0 0 0.848839
0 0 0.846522
0 0 0.846522
0 0 0.846522
0 0 0.846522
0 0 0.845745
0 0 0.84535
0 0 0.84535
0 0 0.844968
0 0 0.844573
0 0 0.843796
0 0 0.843796
0 0 0.842625
0 0 0.841874
0 0 0.841874
0 0 0.841874
0 0 0.841874
0 0 0.841097
0 0 0.839925
0 0 0.839925
0 0 0.838754
0 0 0.837977
0 0 0.837251
0 0 0.837226
0 0 0.837226
0 0 0.837226
0 0 0.837226
0 0 0.83506
0 0 0.834882
0 0 0.834882
0 0 0.8345
0 0 0.834105
0 0 0.832578
0 0 0.832578
0 0 0.832578
0 0 0.832578
0 0 0.832578
0 0 0.832578
0 0 0.832578
0 0 0.832578
0 0 0.832183
0 0 0.832183
0 0 0.831024
0 0 0.830234
0 0 0.829852
0 0 0.829852
0 0 0.829852
0 0 0.829572
0 0 0.827917
0 0 0.827917
0 0 0.827917
0 0 0.827917
0 0 0.827917
0 0 0.827917
0 0 0.827917
0 0 0.826363
0 0 0.825191
0 0 0.824796
0 0 0.823269
0 0 0.823269
0 0 0.823269
0 0 0.823269
0 0 0.823269
0 0 0.821715
0 0 0.821715
0 0 0.819767
0 0 0.818621
0 0 0.818621
0 0 0.817844
0 0 0.817448
0 0 0.816672
0 0 0.8155
0 0 0.813972
0 0 0.813972
0 0 0.812418
0 0 0.812418
0 0 0.811247
0 0 0.810903
0 0 0.81047
0 0 0.81047
0 0 0.809706
0 0 0.809312
0 0 0.809312
0 0 0.809312
0 0 0.809312
0 0 0.808535
0 0 0.806968
0 0 0.806191
0 0 0.804663
0 0 0.804663
0 0 0.804663
0 0 0.804663
0 0 0.801938
0 0 0.800003
0 0 0.796119
0 0 0.795367
0 0 0.795367
0 0 0.795367
0 0 0.795367
0 0 0.795367
0 0 0.795367
0 0 0.795367
0 0 0.792247
0 0 0.790706
0 0 0.790706
0 0 0.790706
0 0 0.789929
0 0 0.787204
0 0 0.786058
0 0 0.786058
0 0 0.786058
0 0 0.786058
0 0 0.786058
0 0 0.786058
0 0 0.784109
0 0 0.78141
0 0 0.78141
0 0 0.78141
0 0 0.78141
0 0 0.78141
0 0 0.78141
0 0 0.78141
0 0 0.776762
0 0 0.776762
0 0 0.776762
0 0 0.776762
0 0 0.776762
0 0 0.776762
0 0 0.776762
0 0 0.775985
0 0 0.775182
0 0 0.772101
0 0 0.772101
0 0 0.772101
0 0 0.772101
0 0 0.772101
0 0 0.772101
0 0 0.771706
0 0 0.768204
0 0 0.767453
0 0 0.767453
0 0 0.767453
0 0 0.767453
0 0 0.767453
0 0 0.765899
0 0 0.765899
0 0 0.763556
0 0 0.762805
0 0 0.762805
0 0 0.762805
0 0 0.762805
0 0 0.762805
0 0 0.762805
0 0 0.762805
0 0 0.762805
0 0 0.761251
0 0 0.759481
0 0 0.759303
0 0 0.758157
0 0 0.758157
0 0 0.758157
0 0 0.754655
0 0 0.753496
0 0 0.753101
0 0 0.748848
0 0 0.748848
0 0 0.748453
0 0 0.744199
0 0 0.744199
0 0 0.744199
0 0 0.744199
0 0 0.742289
0 0 0.742289
0 0 0.740697
0 0 0.739551
0 0 0.739551
0 0 0.739551
0 0 0.739284
0 0 0.738379
0 0 0.736431
0 0 0.736431
0 0 0.73489
0 0 0.73489
0 0 0.73489
0 0 0.73489
0 0 0.73489
0 0 0.732941
0 0 0.73177
0 0 0.730242
0 0 0.730242
0 0 0.730242
0 0 0.729847
0 0 0.727516
0 0 0.725989
0 0 0.72404
0 0 0.722092
0 0 0.722092
0 0 0.720946
0 0 0.717825
0 0 0.716285
0 0 0.714336
0 0 0.711637
0 0 0.708135
0 0 0.706594
0 0 0.702735
0 0 0.701564
0 0 0.699997
0 0 0.699615
0 0 0.694559
0 0 0.690306
0 0 0.689135
0 0 0.688383
0 0 0.688383
0 0 0.687212
0 0 0.686193
0 0 0.683735
0 0 0.683735
0 0 0.679074
0 0 0.679074
0 0 0.676349
0 0 0.674032
0 0 0.672847
0 0 0.67053
0 0 0.665525
0 0 0.66513
0 0 0.654267
0 0 0.653095
0 0 0.646524
0 0 0.638361
0 0 0.61861
0 0 0.612013
0 0 0.612001
0 0 0.608142
0 0 0.6004
0 0 0.600005
0 0 0.595357
0 0 0.590709
0 0 0.590709
0 0 0.590709
0 0 0.586048
0 0 0.586048
0 0 0.584494
0 0 0.583704
0 0 0.581795
0 0 0.576752
0 0 0.576357
0 0 0.57558
0 0 0.572104
0 0 0.572104
0 0 0.568983
0 0 0.568207
0 0 0.567837
0 0 0.562795
0 0 0.562018
0 0 0.561623
0 0 0.559674
0 0 0.558146
0 0 0.558146
0 0 0.558146
0 0 0.55425
0 0 0.553103
0 0 0.552327
0 0 0.544189
0 0 0.543412
0 0 0.543412
0 0 0.539541
0 0 0.537197
0 0 0.537197
0 0 0.534893
0 0 0.531391
0 0 0.530232
0 0 0.519764
0 0 0.516288
0 0 0.516288
0 0 0.515116
0 0 0.511627
0 0 0.497682
0 0 0.497682
0 0 0.496511
0 0 0.493021
0 0 0.493021
0 0 0.488768
0 0 0.488373
0 0 0.487597
0 0 0.483725
0 0 0.483725
0 0 0.483725
0 0 0.483725
0 0 0.48333
0 0 0.482554
0 0 0.479077
0 0 0.476734
0 0 0.474416
0 0 0.474416
0 0 0.472863
0 0 0.470914
0 0 0.469946
0 0 0.469946
0 0 0.469768
0 0 0.469768
0 0 0.469768
0 0 0.469768
0 0 0.468596
0 0 0.466266
0 0 0.466266
0 0 0.46512
0 0 0.46512
0 0 0.46512
0 0 0.463948
0 0 0.460472
0 0 0.460472
0 0 0.460472
0 0 0.46009
0 0 0.455811
0 0 0.455811
0 0 0.455811
0 0 0.455811
0 0 0.453468
0 0 0.453226
0 0 0.452309
0 0 0.451163
0 0 0.451163
0 0 0.451163
0 0 0.451163
0 0 0.451163
0 0 0.451163
0 0 0.44882
0 0 0.44882
0 0 0.448043
0 0 0.446515
0 0 0.444961
0 0 0.441866
0 0 0.441866
0 0 0.440695
0 0 0.438785
0 0 0.438785
0 0 0.43797
1 0.562795 0.888394
1 0.660469 0.958154
1 0.711637 0.958154
1 0.78141 0.967463
1 0.78141 0.935817
1 0.784886 0.934901
1 0.851183 0.978351
1 0.828299 0.953111
1 0.786058 0.908145
1 0.577898 0.668607
1 0.874411 0.962815
1 0.89769 0.981025
1 0.840702 0.922879
1 0.659692 0.739551
1 0.869661 0.948858
1 0.693032 0.772101
1 0.598834 0.668607
1 0.539541 0.605812
1 0.782161 0.846522
1 0.838754 0.902338
1 0.89769 0.958154
1 0.939549 0.997949
1 0.493021 0.548837
1 0.911647 0.962815
1 0.846522 0.897295
1 0.711242 0.758157
1 0.920943 0.967463
1 0.823269 0.869788
1 0.917429 0.963948
1 0.953506 0.999465
1 0.89769 0.942401
1 0.916295 0.9607
1 0.939549 0.983674
1 0.937027 0.980592
1 0.660469 0.703487
1 0.929858 0.972111
1 0.572104 0.613962
1 0.935754 0.977447
1 0.95078 0.989544
1 0.604258 0.642627
1 0.939549 0.976848
1 0.46512 0.50233
1 0.934901 0.971308
1 0.90803 0.94421
1 0.693032 0.727516
1 0.96242 0.995365
1 0.925999 0.958154
1 0.893793 0.924025
1 0.929476 0.954651
1 0.942974 0.967463
1 0.924827 0.948858
1 0.790706 0.813972
1 0.906999 0.930252
1 0.762805 0.786058
1 0.851183 0.874437
1 0.953506 0.976759
1 0.818621 0.841097
1 0.534893 0.555803
1 0.937256 0.958154
2 0.933066 0.953506
1 0.890698 0.909787
1 0.883338 0.902338
2 0.883733 0.902338
1 0.958154 0.976759
1 0.925604 0.94421
1 0.961757 0.979866
1 0.908921 0.926738
2 0.963171 0.980452
1 0.963782 0.981025
1 0.968621 0.985227
1 0.914741 0.930252
1 0.963871 0.979255
1 0.934901 0.948565
1 0.879085 0.892647
1 0.727313 0.740697
1 0.949252 0.96242
1 0.795367 0.808535
1 0.922102 0.934901
1 0.908297 0.920943
1 0.902338 0.914741
1 0.959783 0.972111
1 0.848916 0.860479
1 0.916295 0.927247
1 0.896136 0.906999
1 0.963375 0.973957
1 0.979076 0.989544
1 0.930252 0.940605
1 0.948004 0.958154
1 0.980197 0.990322
2 0.959682 0.969029
1 0.89769 0.906999
1 0.89769 0.906999
1 0.776762 0.786058
1 0.9403 0.948858
1 0.949609 0.958154
1 0.963757 0.972111
1 0.843796 0.851934
1 0.869394 0.877136
1 0.967463 0.975065
1 0.974212 0.98142
1 0.952639 0.959682
1 0.958918 0.965947
1 0.910475 0.916295
1 0.948781 0.954499
1 0.871532 0.877136
1 0.976759 0.98142
1 0.865892 0.87054
1 0.725594 0.730242
1 0.860607 0.865127
1 0.870043 0.874437
1 0.945355 0.949609
1 0.911647 0.9159
1 0.876359 0.8806
1 0.905598 0.909303
1 0.694178 0.697285
1 0.906999 0.909698
1 0.982159 0.984514
1 0.936734 0.938836
1 0.906999 0.908336
1 0.932557 0.933346
1 0.934901 0.935639
1 0.948196 0.948858
1 0.92549 0.925604
1 0.976759 0.976848
